phantom,thickness,kvp_pair,noise_level,radius,pair_index,rmse_rel_rho,rmse_rel_z,selected_file,n_materials
Head-Abdomen,8,80-100,0.01,0.25,0,0.1293717775090499,0.22085906208954573,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,80-120,0.01,0.25,4,0.06655686160175026,0.22085905770696684,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,80-140,0.01,0.25,3,0.07877058263626213,0.22085905402836623,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,70-100,0.05,0.25,2,0.16579075382052214,0.22085905840447437,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,70-120,0.05,0.25,3,0.16836463395789938,0.22085905218246238,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,70-140,0.05,0.25,4,0.11404339695600087,0.2208590581835754,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,80-100,0.05,0.25,0,0.17599315218214923,0.22085906097066638,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,80-120,0.05,0.25,3,0.15493450695475275,0.2208590571076271,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,80-140,0.05,0.25,3,0.0672707788002067,0.22085905661843558,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,70-100,0.1,0.25,2,0.20629730948156408,0.2208590517249777,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,70-120,0.1,0.25,3,0.1660329394572825,0.22085905271986292,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,70-140,0.1,0.25,3,0.10328255361073682,0.22085905440288783,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,80-100,0.1,0.25,0,0.2772958689008926,0.2208590735137071,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,80-120,0.1,0.25,3,0.18485567175625517,0.22085905934011496,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,80-140,0.1,0.25,3,0.10328255361073682,0.22085906121739232,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,70-100,0.01,0.5,4,0.11536040029517897,0.2208590575261193,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,70-120,0.01,0.5,2,0.03994747860259193,0.22085905451595028,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,70-140,0.01,0.5,3,0.01958755427383674,0.2208590562768908,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,80-100,0.01,0.5,0,0.16016737060629252,0.22085906433369715,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,80-120,0.01,0.5,2,0.07985869887923018,0.22085905839169964,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,80-140,0.01,0.5,3,0.03662796059552972,0.2208590551901234,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,70-100,0.05,0.5,2,0.07427759605673397,0.22085905325378166,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,70-120,0.05,0.5,4,0.11431003924266948,0.2208590583178588,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,70-140,0.05,0.5,1,0.08074313311194627,0.22085904985732496,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,80-100,0.05,0.5,0,0.09385698419555244,0.2208590617413423,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,80-120,0.05,0.5,4,0.10450288008947972,0.2208590611542697,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,80-140,0.05,0.5,1,0.08832076279353723,0.22085905830082647,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,70-100,0.1,0.5,2,0.14368210747421647,0.22085905929370167,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,70-120,0.1,0.5,0,0.04290262564014091,0.22085905676635603,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,70-140,0.1,0.5,3,0.08254457856833564,0.22085905369966508,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,80-100,0.1,0.5,0,0.27650078015455,0.22085907178977926,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,80-120,0.1,0.5,3,0.12866922958942312,0.22085905291805846,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,80-140,0.1,0.5,5,0.06980190654201124,0.22085905395663238,results/Saito/Saito-Head-8/saito_comparison_0.5_2025_08_13-13_03_10.json,8
Head-Abdomen,8,70-100,0.01,0.75,1,0.10891874387543404,0.22085905763540142,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,70-120,0.01,0.75,3,0.06546362266828958,0.22085905770609837,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,70-140,0.01,0.75,3,0.055934549330393254,0.22085905552260066,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,80-100,0.01,0.75,0,0.14866375999405784,0.22085906366775793,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,80-120,0.01,0.75,2,0.09259722388781555,0.2208590576964436,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,80-140,0.01,0.75,3,0.05335959080794008,0.22085905745843779,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,70-100,0.05,0.75,2,0.0894036582929903,0.2208590547028817,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,70-120,0.05,0.75,3,0.06438803702949085,0.2208590562159255,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,70-140,0.05,0.75,1,0.07698392094223282,0.22085905089283134,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,80-100,0.05,0.75,0,0.17854066944879454,0.22085906662111537,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,80-120,0.05,0.75,3,0.08287054371517806,0.22085905763782454,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,80-140,0.05,0.75,1,0.08595046434925636,0.22085906094098642,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,70-100,0.1,0.75,2,0.10285980678396806,0.2208590546908036,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,70-120,0.1,0.75,2,0.07412461855723064,0.22085905301405942,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,70-140,0.1,0.75,4,0.046035101532522014,0.22085905497884353,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,80-100,0.1,0.75,0,0.21497927973116243,0.22085907115853062,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,80-120,0.1,0.75,2,0.09433088065451734,0.22085906045887677,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,80-140,0.1,0.75,1,0.037703950420883064,0.22085905346786988,results/Saito/Saito-Head-8/saito_comparison_0.75_2025_08_13-13_11_49.json,8
Head-Abdomen,8,70-100,0.01,1.0,1,0.13004278827707155,0.22085905873075906,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,70-120,0.01,1.0,3,0.09272803286029432,0.2208590592144108,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,70-140,0.01,1.0,3,0.09902074125812699,0.22085905645589987,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,80-100,0.01,1.0,3,0.16186351392128112,0.22085906164650992,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,80-120,0.01,1.0,3,0.105132096813823,0.22085906096188457,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,80-140,0.01,1.0,3,0.08993120192321258,0.2208590578218638,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,70-100,0.05,1.0,2,0.1356635434194137,0.22085905890587393,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,70-120,0.05,1.0,3,0.10191657639848041,0.2208590568553686,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,70-140,0.05,1.0,2,0.10757794414705102,0.22085905331005923,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,80-100,0.05,1.0,2,0.18432365949071303,0.22085906459774543,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,80-120,0.05,1.0,3,0.0963046114655476,0.22085906017088877,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,80-140,0.05,1.0,1,0.11332596914134202,0.22085905904483874,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,70-100,0.1,1.0,3,0.14869276161579417,0.2208590600129719,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,70-120,0.1,1.0,2,0.048628229649666885,0.22085905826385122,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,70-140,0.1,1.0,4,0.0714596483907546,0.22085905372555906,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,80-100,0.1,1.0,0,0.15346957575318737,0.22085906849568437,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,80-120,0.1,1.0,2,0.09136711554288836,0.2208590617399144,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Head-Abdomen,8,80-140,0.1,1.0,4,0.04497170950187967,0.22085906174163217,results/Saito/Saito-Head-8/saito_comparison_1_2025_08_13-13_21_09.json,8
Body-Abdomen,1,80-100,0.01,0.75,9,0.1579020873005825,0.2691484022022659,results/Tanaka/Tanaka-Body-1/tanaka_comparison_0.75_2025_08_20-21_54_57.json,14
Body-Abdomen,1,80-100,0.05,0.75,7,0.21587386158705424,0.22974521744702114,results/Tanaka/Tanaka-Body-1/tanaka_comparison_0.75_2025_08_20-21_54_57.json,14
Body-Abdomen,1,80-100,0.1,0.75,9,0.20777208902888464,0.3563741467771003,results/Tanaka/Tanaka-Body-1/tanaka_comparison_0.75_2025_08_20-21_54_57.json,14
Body-Abdomen,2,80-100,0.01,0.5,0,0.15399625713180592,0.22960645368985366,results/Tanaka/Tanaka-Body-2/tanaka_comparison_0.5_2025_08_21-10_30_03.json,14
Body-Abdomen,2,80-100,0.05,0.5,0,0.1350595548778652,0.2969732412750003,results/Tanaka/Tanaka-Body-2/tanaka_comparison_0.5_2025_08_21-10_30_03.json,14
Body-Abdomen,2,80-100,0.1,0.5,6,0.18181105691803973,0.39080754549469415,results/Tanaka/Tanaka-Body-2/tanaka_comparison_0.5_2025_08_21-10_30_03.json,14
Body-Abdomen,2,80-100,0.01,0.75,4,0.1215527069828329,0.2501536733459329,results/Tanaka/Tanaka-Body-2/tanaka_comparison_0.75_2025_08_21-10_43_08.json,14
Body-Abdomen,2,80-100,0.05,0.75,7,0.16116935604803942,0.24044955178340505,results/Tanaka/Tanaka-Body-2/tanaka_comparison_0.75_2025_08_21-10_43_08.json,14
Body-Abdomen,2,80-100,0.1,0.75,9,0.20376521017136634,0.27770735128001145,results/Tanaka/Tanaka-Body-2/tanaka_comparison_0.75_2025_08_21-10_43_08.json,14
Body-Abdomen,3,80-100,0.01,0.5,9,0.1270648426709934,0.22909636868243183,results/Tanaka/Tanaka-Body-3/tanaka_comparison_0.5_2025_08_21-11_26_09.json,14
Body-Abdomen,3,80-100,0.05,0.5,8,0.16989088731006785,0.2975245120437762,results/Tanaka/Tanaka-Body-3/tanaka_comparison_0.5_2025_08_21-11_26_09.json,14
Body-Abdomen,3,80-100,0.1,0.5,3,0.18000627739334973,0.43844922408698905,results/Tanaka/Tanaka-Body-3/tanaka_comparison_0.5_2025_08_21-11_26_09.json,14
Body-Abdomen,3,80-100,0.01,0.75,6,0.1277551737403131,0.2312558252410275,results/Tanaka/Tanaka-Body-3/tanaka_comparison_0.75_2025_08_21-11_39_19.json,14
Body-Abdomen,3,80-100,0.05,0.75,1,0.14390356284776368,0.22385405222887572,results/Tanaka/Tanaka-Body-3/tanaka_comparison_0.75_2025_08_21-11_39_19.json,14
Body-Abdomen,3,80-100,0.1,0.75,8,0.19311058324567829,0.27159363821427585,results/Tanaka/Tanaka-Body-3/tanaka_comparison_0.75_2025_08_21-11_39_19.json,14
Body-Abdomen,4,80-100,0.01,0.5,9,0.13887560438478108,0.24803452709847523,results/Tanaka/Tanaka-Body-4/tanaka_comparison_0.5_2025_08_21-12_18_38.json,14
Body-Abdomen,4,80-100,0.05,0.5,5,0.12849281346117802,0.3162751548014147,results/Tanaka/Tanaka-Body-4/tanaka_comparison_0.5_2025_08_21-12_18_38.json,14
Body-Abdomen,4,80-100,0.1,0.5,9,0.24564809753177777,0.24015782148187909,results/Tanaka/Tanaka-Body-4/tanaka_comparison_0.5_2025_08_21-12_18_38.json,14
Body-Abdomen,4,80-100,0.01,0.75,4,0.1337100647506676,0.23255883193911994,results/Tanaka/Tanaka-Body-4/tanaka_comparison_0.75_2025_08_21-12_31_44.json,14
Body-Abdomen,4,80-100,0.05,0.75,5,0.15160202415172735,0.24518234678297982,results/Tanaka/Tanaka-Body-4/tanaka_comparison_0.75_2025_08_21-12_31_44.json,14
Body-Abdomen,4,80-100,0.1,0.75,6,0.1969726804230116,0.25801168802463026,results/Tanaka/Tanaka-Body-4/tanaka_comparison_0.75_2025_08_21-12_31_44.json,14
Body-Abdomen,8,80-100,0.01,0.5,5,0.1467821155857739,0.24463198497070376,results/Tanaka/Tanaka-Body-8/tanaka_comparison_0.5_2025_08_21-13_33_08.json,14
Body-Abdomen,8,80-100,0.05,0.5,4,0.15389047450512355,0.27275040314481475,results/Tanaka/Tanaka-Body-8/tanaka_comparison_0.5_2025_08_21-13_33_08.json,14
Body-Abdomen,8,80-100,0.1,0.5,8,0.19598020695044782,0.4344675102306309,results/Tanaka/Tanaka-Body-8/tanaka_comparison_0.5_2025_08_21-13_33_08.json,14
Body-Abdomen,8,80-100,0.01,0.75,7,0.14204754790862625,0.22993434928694909,results/Tanaka/Tanaka-Body-8/tanaka_comparison_0.75_2025_08_21-13_46_20.json,14
Body-Abdomen,8,80-100,0.05,0.75,4,0.13077466912425353,0.2611256887820017,results/Tanaka/Tanaka-Body-8/tanaka_comparison_0.75_2025_08_21-13_46_20.json,14
Body-Abdomen,8,80-100,0.1,0.75,5,0.19486847512152342,0.2852343740824004,results/Tanaka/Tanaka-Body-8/tanaka_comparison_0.75_2025_08_21-13_46_20.json,14
